id,Population,RuralPercentage,MedianIncome,CollegeDegreePercentage,Trust,BigfootSighting,TreeCoveragePercentage,NationalPark,county,state
2466,38681.3933604808,100,79395.5484871587,48.3239335267776,44.8743641519566,0,44.6161710477739,0,tennessee,polk
2467,33020.1683560681,0,36461.6799132935,63.0267128337582,60.6448449428185,0,25.5699490573136,0,tennessee,putnam
2468,30345.1399781494,0,47149.6639210865,34.5336035384985,30.3646053789298,0,42.8235650465935,0,tennessee,rhea
2469,13753.8790875355,0,42956.3133168481,31.8706194434201,25.5618239288374,0,30.6384381465395,1,tennessee,roane
2470,24705.0936134665,0,79264.2457725037,34.20471013953,41.3313713466374,0,15.4024005873071,0,tennessee,robertson
2471,18070.4136709583,0,62908.1705874905,43.1508599897583,39.7646650462273,0,15.5045527893948,1,tennessee,rutherford
2472,25335.3701009092,0,74908.0950366293,48.8621870296977,51.770128872562,0,29.0216614399681,1,tennessee,scott
2473,49784.8476106263,100,50884.0290334655,50.3568281562362,49.7832396398184,0,17.5113412388485,1,tennessee,sequatchie
2474,12913.747010365,100,53125.3552699836,55.6750533767456,53.3613786961452,0,28.8955125035056,0,tennessee,sevier
2475,31499.1457291232,10,40098.4229288653,30.6913537216489,31.9380812567681,1,32.9333282424475,0,tennessee,shelby
2476,35020.5705744004,0,40884.9314989207,24.8308201459279,25,0,39.7613596714975,0,tennessee,smith
2477,25939.0364442869,110,60274.7538993602,30.1735620175391,27.8629050101944,1,42.933008529047,0,tennessee,stewart
2478,39062.1121944779,100,79268.9947919974,54.2994726257602,51.204358295443,0,44.2924570364042,0,tennessee,sullivan
2479,29892.6065117256,100,46698.8254116446,72.7897181721162,65,0,25.1959230552788,0,tennessee,sumner
2480,43285.5428395058,0,34841.3239047117,56.3863792915167,53.2323855073979,0,34.4329489185841,0,tennessee,tipton
2481,11232.9015149116,0,44119.5371933887,37.118673962148,26.3492249342121,0,11.7613939852352,0,tennessee,trousdale
2482,13840.6876920552,10,66603.1686623568,43.8311614023982,41.4058490821158,1,48.3879732312183,1,tennessee,unicoi
2483,22949.1992752296,100,79802.8678308505,31.7911291873186,38.6279204911062,0,20.7606876672986,0,tennessee,union
2484,29407.3590779407,100,79716.0002193542,46.2403039068679,41.3008676635491,0,25.1252648504734,0,tennessee,van buren
2485,13804.7714238972,110,39775.8375015023,26.414304055705,25,1,46.6164419017684,0,tennessee,warren
2486,16924.7745304944,100,33272.2494211342,34.0970054644063,29.6724173626334,0,23.8280850302086,1,tennessee,washington
2487,21172.4570690238,0,40330.7493931243,52.6299134267619,44.3537202938747,0,60.3094257894095,1,tennessee,wayne
2488,12598.9623412871,100,36154.2132320352,62.5831161880081,54.9063845924143,0,20.059284312963,0,tennessee,weakley
2489,34302.9538768425,0,39308.1242139855,52.1966486000405,50.383745181759,0,34.5751139339581,0,tennessee,white
2490,31162.5953816477,0,76020.9946359859,31.4494695506647,29.8088725019611,0,15.0219672875771,0,tennessee,williamson
2491,5124.06421805782,0,32288.7905070848,30.1661710168925,33.496161396783,0,6.73318389858046,0,tennessee,wilson
2492,28651.0708601586,100,45080.2426801572,67.126739891429,62.1631113291631,0,49.5330986576193,1,texas,anderson
2493,23765.441753072,0,59947.1922758158,41.0510209454015,41.6615328403579,0,38.1193461120729,0,texas,andrews
2494,16419.8232349948,100,70289.364147307,40.1390799940873,36.3664472147343,0,23.9399667072173,0,texas,angelina
2495,15715.6086052936,10,68371.5256325832,33.0770094059228,25.8185504237713,1,54.7395746167709,0,texas,aransas
2496,32858.0275284724,0,75739.0467053663,71.5732725888054,63.0143196586433,0,20.0635601541921,0,texas,archer
2497,35164.8917568418,110,56710.2474900485,40.7416139220823,42.628981672794,1,19.8587750329218,0,texas,armstrong
2498,32032.472791556,100,60332.8804978947,49.4618079959387,42.7241036447832,0,19.4484985441616,1,texas,atascosa
2499,11775.791233792,0,41721.9444710605,63.6164876044721,58.602952450981,0,40.4432206355283,1,texas,austin
2500,49293.0323383714,0,56116.4145118718,20.5356975021261,25,0,15.5578128431568,0,texas,bailey
2501,31714.4243891369,100,59330.2533518651,38.0383582331347,30.4889309155565,0,35.5439123430349,1,texas,bandera
2502,44577.5941737998,0,66925.1778158157,47.8625499720516,44.5313078833108,0,23.9783136163292,0,texas,bastrop
2503,15146.5044149736,110,49060.4299816633,21.9492219232852,25.538028221334,1,47.255896800265,0,texas,baylor
2504,37936.370471738,100,60134.9771668189,36.781553471575,37.2758044723631,0,32.1806572917142,1,texas,bee
2505,37103.4129109848,10,50317.4147876286,34.0940156168044,28.0165936279015,1,35.867108822644,1,texas,bell
2506,41538.5632700916,100,30122.9019171481,28.88957932251,29.3468223957471,0,6.38773903899598,1,texas,bexar
2507,24492.692043108,100,34885.3194473484,24.8410257671098,25,0,47.6544803876837,0,texas,blanco
2508,15157.8592166928,100,56435.2064836889,43.0883703094,42.2475472673505,0,29.3213931084334,0,texas,borden
2509,42176.1787594225,100,53023.6259809711,67.0809838645049,57.0371124704671,0,39.8201179831539,0,texas,bosque
2510,7175.02671599144,100,52930.9258914388,37.4238239831845,33.9591801646356,0,11.9807173775175,1,texas,bowie
2511,48132.4009510971,100,73623.6678217641,36.4357479637887,40.7357494919295,0,31.3440144060009,1,texas,brazoria
2512,14917.3735669458,0,56346.9422344627,34.5935618062048,34.6592079275284,0,32.8428835774627,1,texas,brazos
2513,40416.8892734262,100,37954.0922185054,46.7064245854632,39.9309831422658,0,43.0651111671203,0,texas,brewster
2514,33161.3034888793,0,40240.9884744202,29.5192397481394,27.5054786629422,0,1.41292095347787,0,texas,briscoe
2515,32855.7348968937,10,37033.5230599245,44.976371521484,35.2889590304235,1,46.5824534789339,0,texas,brooks
2516,5815.29914577272,0,57875.3263797314,39.5370429215504,42.2663256309534,0,28.9793652143148,0,texas,brown
2517,12360.7104306149,0,31365.0245000974,29.3626500384816,25,0,7.24387929738345,0,texas,burleson
2518,47905.9742447546,0,46421.5860016827,50.7664484498022,39.5017175080253,0,23.5669945586448,0,texas,burnet
2519,26430.3561679832,100,46027.4523483647,46.3315049109841,44.369373332012,0,26.932710502362,0,texas,caldwell
2520,46115.6346530286,0,43932.6142382043,42.407948822275,42.1199064417009,0,34.8721843199467,0,texas,calhoun
2521,48092.883967657,0,60520.3080621486,42.3174225316372,41.4187175133161,0,24.1493007426584,0,texas,callahan
2522,10361.3188328499,10,20896.3095723594,21.9611958471367,29.7608207083821,1,49.5838013077059,1,texas,cameron
2523,18477.6092822685,10,63841.2904955556,34.8860509751032,25,1,27.8008019655868,0,texas,camp
2524,26008.438773177,100,45050.7411032189,34.2811693744442,31.7431099820198,0,52.2077354943713,1,texas,carson
2525,14502.2850431671,10,51248.4307218047,52.0164114074098,44.6149591108338,1,43.4075700569295,0,texas,cass
2526,40607.3685728877,0,77885.5167364982,21.2985674140625,25,0,33.9475826070914,0,texas,castro
2527,22975.8445511013,100,58301.9199760549,43.5916988607821,42.6662810413886,0,42.1034927069667,0,texas,chambers
2528,20099.3532512255,100,57254.248491253,41.2795576207536,40.422378187465,0,19.1920287224212,1,texas,cherokee
2529,15889.101541942,100,59221.7218308468,35.8285550625409,34.7739011918325,0,38.6623544940436,0,texas,childress
2530,46056.4103787522,100,77213.3965170214,32.8505542804647,25,0,19.9822228706775,0,texas,clay
2531,35763.8802870435,0,67890.2200080261,50.5760660214788,46.9068823901252,0,39.8950282059902,0,texas,cochran
2532,33930.603027873,100,44240.6291657599,49.7995769257304,46.7144550683973,0,30.1790370936749,1,texas,coke
2533,33845.3222889258,10,42236.1175122369,36.1659462111325,37.6726663028653,1,38.5914432420136,0,texas,coleman
2534,24642.8558268287,110,20317.4385384871,30.3734400869361,25,1,37.1568685748569,1,texas,collin
2535,22677.8644274856,0,41892.3670050732,30.4943195047661,34.0869824857251,0,32.9355877197519,0,texas,collingsworth
2536,25493.7867498072,100,57758.2022660811,54.9798530312306,39.5113464137209,0,30.3628813802496,0,texas,colorado
2537,8375.81720590717,0,75158.3275415186,40.2384199070235,35.7809965300661,0,39.93347172569,0,texas,comal
2538,14467.2259780152,0,58195.1747119903,64.8905682252493,62.0866864334146,0,44.4330172898689,1,texas,comanche
2539,23023.1526117019,100,66538.5508035074,32.2481216965308,26.8216990732379,0,24.8262635685456,0,texas,concho
2540,16361.5636121466,0,63207.713790135,50.8636241368851,45.1418151449692,0,28.0537507378582,0,texas,cooke
2541,46641.1837879877,100,61594.4644586985,33.6414930927756,31.5241589456462,0,31.0018785352775,0,texas,coryell
2542,49607.0605679844,110,62129.1761957377,44.0069608761277,45.0171914700234,1,41.4064376317314,1,texas,cottle
2543,18895.3041451007,100,77369.9207023615,39.0586008222644,38.9601280568709,0,35.0211415315148,0,texas,crane
2544,40538.8772627205,0,69224.4413532827,42.3159581953033,38.6041872353649,0,16.3532297519277,0,texas,crockett
2545,28180.335096687,0,70061.5328315,59.8082747844134,58.9642866432351,0,17.4885908066537,0,texas,crosby
2546,15886.2349091532,0,65146.3739932279,35.7421227235765,34.3183522564606,0,45.0631529784689,0,texas,culberson
2547,35955.478930401,0,70342.6168444133,48.522979016352,50.3547696210061,0,24.3606059651517,1,texas,dallam
2548,24132.3948731001,0,48172.0982125575,47.8055822895671,39.6119825969101,0,19.6649224362414,0,texas,dallas
2549,21892.5989591398,100,69194.0667668078,27.6126756926149,25.6057426017504,0,39.0292553909435,0,texas,dawson
2550,39267.104785319,100,62929.7536093734,41.3000519497278,35.398459829696,0,31.9101321468331,0,texas,deaf smith
2551,17144.0568778333,0,67283.0197597519,35.7121878276421,40.4987222776643,0,16.822818306062,1,texas,delta
2552,16096.7839903973,100,61322.456306757,47.1883778192445,36.5881938439978,0,14.4657665983426,0,texas,denton
2553,21798.2135765229,0,53794.7948336562,31.781813580142,28.0317009587262,0,11.5554052774823,1,texas,de witt
2554,25993.4821526806,10,63552.0986202374,41.167500410376,37.5331404603521,1,47.8806494124941,0,texas,dickens
2555,29632.4695191462,100,55483.3242053868,50.5201318028917,47.3918875894479,0,27.9588472954584,0,texas,dimmit
2556,35081.0552243604,100,49889.6513547191,38.5237468600425,37.3704201540307,0,29.5495992037031,0,texas,donley
2557,33256.5317693041,110,48705.5913245412,48.3460890927463,43.4307874432462,1,40.7708196874184,0,texas,duval
2558,48907.3397868228,110,31934.2206126381,34.1655011211331,27.4480772685677,1,22.4673760621125,0,texas,eastland
2559,10515.2307432543,100,30770.2342382038,25.8993375772207,26.4905531871214,0,30.8661787132511,1,texas,ector
2560,12170.4082736919,0,78747.688851464,68.2285987460116,60.8503617528551,0,33.3679731433138,1,texas,edwards
2561,7927.39262432329,100,40219.4791389546,24.3753666054233,25,0,29.035591833755,1,texas,ellis
2562,44583.6295330943,10,46626.9666020505,36.1904098890351,34.618301724617,1,47.991722253593,0,texas,el paso
2563,39086.9204930532,100,78033.0988486128,61.7020835537113,47.1623150028194,0,20.8140275497307,0,texas,erath
2564,43528.3706553727,0,51841.477026484,57.9727156388092,46.5281081526816,0,20.2016937892598,0,texas,falls
2565,43421.4576458376,0,46556.9414603571,42.7374533982178,38.0541842938368,0,27.9159598487076,1,texas,fannin
2566,40325.4620264598,100,66147.3715472284,52.2392511617411,52.5069505963315,0,31.7469653447987,0,texas,fayette
2567,33722.8133263248,110,32327.1506471318,25.7413605571031,30.0924033979804,1,18.3043480096193,0,texas,fisher
2568,17833.1012292113,110,41658.2635968802,38.1139349334026,33.4495690485038,1,40.459291976529,1,texas,floyd
2569,26603.7730902247,100,76675.7446932503,45.8302939987747,48.4905198499601,0,42.3412831179119,0,texas,foard
2570,9604.97213513929,100,68654.8032340915,42.8463429497282,39.7042271763154,0,18.2174722176099,0,texas,fort bend
2571,30939.5235417606,110,59510.4498120046,31.2261595253875,36.9952693145033,1,37.640549675346,0,texas,franklin
2572,17303.2937040724,10,44276.7180476451,39.3868548831802,36.9215962141288,1,36.1925095460673,1,texas,freestone
2573,32484.8726978821,100,56638.0005759314,33.5645818310628,33.4721011410347,0,20.7578095177199,0,texas,frio
2574,42862.6970270195,0,32473.4492307959,53.1261710433543,46.0660851396582,0,33.580772410606,0,texas,gaines
2575,8436.57211008854,100,68745.3412488365,57.4362949355019,53.5888510509596,0,35.4088360539959,0,texas,galveston:main
2576,23770.2495358788,0,44517.1221468617,40.4115393253985,34.8269708765397,0,20.5396979090447,1,texas,galveston:spit
2577,28816.8383015711,100,38637.4267970644,55.0465893151676,44.4213906101708,0,31.288400482173,0,texas,garza
2578,6758.36275386304,0,74728.4193912003,44.957486779514,35.8196517726314,0,14.724873351878,0,texas,gillespie
2579,16960.0578809848,100,59560.8676989398,55.1909277410137,57.8870300768703,0,24.7791178099463,0,texas,glasscock
2580,28694.9292866819,100,57869.136148983,54.9315488187527,48.4352330730232,0,23.7806163534655,0,texas,goliad
2581,12384.6974779447,10,48651.6590800794,23.5338748508254,25,1,29.1687431839891,1,texas,gonzales
2582,42100.3286785997,100,54112.8300866423,51.6534718443608,41.6023404825207,0,35.8772796240483,0,texas,gray
2583,5050.05153615405,0,56474.8304609731,30.028640484768,34.2075152141098,0,42.1050332080771,0,texas,grayson
2584,46438.0894140331,110,66253.9030716866,32.8801730937872,34.0638989876963,1,37.1978343188767,0,texas,gregg
2585,15687.287869478,0,38499.9929066802,38.5296638750072,35.8906670802863,0,40.7363188601866,0,texas,grimes
2586,49205.5002762217,100,67569.6428346519,56.0811293966935,51.5477069089259,0,37.895386613085,1,texas,guadalupe
2587,23725.4995257446,100,68822.5140037307,37.6171676052603,41.4299928576811,0,28.0415025411524,0,texas,hale
2588,20349.7289587544,100,74194.2920024307,47.2096585014775,43.873391578498,0,33.3317177014369,1,texas,hall
2589,20558.5502472086,100,58085.2520248273,23.7657104674499,25.1697600841125,0,35.4920489914387,1,texas,hamilton
2590,50004.2257470069,100,56318.2353800592,25.4337840482532,25,0,20.9890124148248,0,texas,hansford
2591,43230.0137546776,0,39418.8506081436,32.8315877337491,30.9048473023701,0,31.3219356615061,0,texas,hardeman
2592,9167.92658064151,0,31786.3193558615,34.3213782312722,33.7722801377697,0,39.9968636076957,1,texas,hardin
2593,32172.60812839,0,56725.5653732285,60.767908227194,48.5277314312087,0,44.7556845351328,1,texas,harris
2594,39772.7437677376,0,54157.9760667573,22.886686789808,25,0,14.2812669067212,1,texas,harrison
2595,36468.1482700569,10,61857.3576527104,22.9702697844649,25,1,33.0267220555196,1,texas,hartley
2596,32219.0556615791,0,57084.0521896288,42.8421782204858,45.5060817984847,0,18.518434969291,1,texas,haskell
2597,22353.7496897663,0,73263.6752926342,41.0970509950303,42.2146818864928,0,28.3167458276032,1,texas,hays
2598,48801.1109351271,100,32299.3483987861,42.6940315708762,40.0050641217066,0,16.5537129317097,1,texas,hemphill
2599,28216.5049081158,0,36521.9247391286,46.5524656714879,46.3696965154236,0,23.8485549391771,1,texas,henderson
2600,8754.55919359834,100,41502.8680966548,48.9586850379514,44.1909093285332,0,31.7834866371818,0,texas,hidalgo
2601,15753.6409660064,0,53746.4779564257,36.5148439979995,29.5290958554215,0,49.5818317976917,0,texas,hill
2602,38337.6646252296,100,48303.3261939991,54.3955859151925,49.123771115566,0,36.8693343512536,1,texas,hockley
2603,31379.3302376086,100,38965.9097856111,53.185369337544,52.2174168033128,0,14.9797195719639,0,texas,hood
2604,5489.91506289196,100,45502.5592439921,57.0821782647793,54.1027074075779,0,24.787416100439,0,texas,hopkins
2605,37619.4593088245,10,59621.4802272237,44.1162817401948,39.1739474438049,1,40.043076587577,0,texas,houston
2606,41987.6906685287,0,70024.4553269696,32.1596217304829,29.9336401727391,0,29.6593974619367,0,texas,howard
2607,41741.9217093527,0,40487.6678623781,47.3334763393191,40.6624310457484,0,50.8555831704305,0,texas,hudspeth
2608,7361.68840627935,110,55917.564211983,33.7430800842687,31.201181097174,1,35.9383896591678,0,texas,hunt
2609,34778.7368330085,10,47708.7209144505,32.1458686850428,25,1,51.9326216865309,0,texas,hutchinson
2610,7447.07579683151,100,51052.8010567609,43.7257504532038,42.2059790704906,0,35.6708467168644,0,texas,irion
2611,43822.5041985587,0,33225.411090085,54.4701549606749,50.1989690594077,0,17.2647174550171,0,texas,jack
2612,27896.7455689738,10,32002.7341963226,50.1100622951336,55.2329548222093,1,30.5545103074353,1,texas,jackson
2613,47366.9399666231,10,25345.1989055222,48.7448523487003,39.5206913481925,1,40.6948688439337,1,texas,jasper
2614,27894.2953976369,0,58829.0208843417,46.138178290276,43.8894846706905,0,51.4351246558019,0,texas,jeff davis
2615,14450.9883280686,73.1876169971834,57771.417895748,44.0640330663947,43.8583087102701,0,24.7845624229997,0,texas,jefferson
2616,21013.4934952781,10,51346.574003188,36.9959550222579,37.0577828937639,1,43.7801726483827,0,texas,jim hogg
2617,9628.78097742665,0,77278.1013105019,49.4467939197897,45.3549634357615,0,12.025243230941,1,texas,jim wells
2618,13809.8655281735,100,49854.3349235681,40.0858121319804,36.0881409068071,0,29.9889822446273,1,texas,johnson
2619,37164.9302682094,0,62339.0039899275,57.6333834226369,55.1898590343152,0,26.4105523244787,0,texas,jones
2620,12382.2588262211,100,71234.0371812391,49.9907912205464,50.555643457798,0,22.74176041001,0,texas,karnes
2621,37299.9544806902,0,55104.4514586836,38.1970658268839,31.4823063766021,0,11.5391462877565,1,texas,kaufman
2622,16345.3706144012,0,52561.7199441329,45.5429180145058,41.3682397657753,0,28.0328965774113,0,texas,kendall
2623,43371.5115407252,0,35313.4925101111,39.7769020310483,36.4143821977328,0,18.3383126156855,1,texas,kenedy
2624,17611.7961632668,110,48420.1369139407,42.9052766896589,32.993615631835,1,32.5554469320788,0,texas,kent
2625,15635.2342428593,100,31499.3165089213,54.3852312489501,43.1687030217222,0,30.0450013665974,1,texas,kerr
2626,43491.6766052516,0,75448.8414040653,34.8212136128303,27.5810820288912,0,28.221159492682,0,texas,kimble
2627,47218.2691780331,0,66350.4240389387,34.0315315528634,33.4796753299098,0,18.8383572701498,0,texas,king
2628,39866.0483449606,100,69583.607635259,42.0702295409802,43.6783401715522,0,46.5831277796956,1,texas,kinney
2629,42793.007561703,110,44250.6258064752,41.3652354729727,32.7777939664778,1,45.1068752271348,0,texas,kleberg
2630,23195.6451624388,100,40738.1899604978,45.6680607133826,41.5732307235899,0,15.4417068492088,0,texas,knox
2631,36796.662676509,100,35899.7052942444,59.895252592963,62.7700138240399,0,24.4133729874261,0,texas,lamar
2632,7880.75733900318,0,60945.2933096226,43.3195729274937,39.0274750016734,0,23.6823072933475,0,texas,lamb
2633,45922.799908249,0,39536.4929437923,36.8114878043854,38.2969528680297,0,26.400424354731,0,texas,lampasas
2634,31141.7940184977,10,21589.4687499944,41.9280400226112,46.2378291065639,1,36.7510552208664,0,texas,la salle
2635,47135.2768718251,100,70133.5571435274,71.7444733041601,65,0,33.6585839321725,1,texas,lavaca
2636,41625.6831574421,0,49652.8861372346,43.0338734357933,34.406818581874,0,25.2478405270786,0,texas,lee
2637,14038.4752453013,10,68419.6564841605,23.924916509907,25,1,32.2818236129754,0,texas,leon
2638,13273.5613840923,10,45405.150518418,21.8099359958557,25,1,45.6580748049255,0,texas,liberty
2639,18604.6687525625,0,35804.8327488122,46.943899359262,44.2509755088618,0,18.3161364150115,0,texas,limestone
2640,49322.9115155867,0,32178.3019463744,35.199677675356,31.7773791485727,0,17.8755096889789,0,texas,lipscomb
2641,32198.8662302477,100,66900.9578748724,50.2796822999023,45.3825354821666,0,28.9775800894331,0,texas,live oak
2642,46231.2851544623,0,41046.1794028535,38.9031201644671,31.2350701680411,0,27.5696042682869,0,texas,llano
2643,40509.5972947881,100,59515.7189963997,54.687810215299,51.0820049527859,0,26.5760374235669,0,texas,loving
2644,42564.2526401641,100,57550.5230117741,54.8173989599957,45.718649068773,0,27.9350928474006,0,texas,lubbock
2645,16704.6076934112,100,76029.9710720002,21.5279067558169,25,0,31.2159747108655,0,texas,lynn
2646,35256.299857802,100,47361.7738455326,53.7901829207737,51.2383417785605,0,49.2475199280424,0,texas,mcculloch
2647,43495.6892496051,100,68088.7606252383,61.2652660403834,57.4153004875725,0,32.5478413103551,0,texas,mclennan
2648,45832.1079305929,0,55752.2073863093,36.6845428826472,32.2259426186966,0,25.2997663558113,0,texas,mcmullen
2649,14632.4307245293,0,38168.8277165504,35.3987432689337,34.1293647582941,0,12.8829103616649,0,texas,madison
2650,47850.1945706228,0,44675.8968410922,22.9085788729479,26.8435881875641,0,18.7308615362037,1,texas,marion
2651,44911.1894726491,0,47887.7959704325,58.3972858689702,53.901438023516,0,41.6374740788025,0,texas,martin
2652,15848.38183686,0,33902.6496814876,63.4573223728375,58.3088909268333,0,24.7088434620719,0,texas,mason
2653,31777.0380841067,110,45291.5504042021,25.2578327641863,25,1,30.8634867821137,0,texas,matagorda
2654,36941.2045447526,0,55549.1539495323,53.3798810440911,52.5840396458923,0,22.4285094767943,0,texas,maverick
2655,22734.5244260528,10,47188.655929596,44.4718751160534,39.3531278204097,1,27.6983835512363,1,texas,medina
2656,15912.0711402551,0,37873.2781359115,43.7241531451765,44.7733386085532,0,33.8712911207186,0,texas,menard
2657,37004.4744333408,100,69266.9310822919,47.77861436366,39.9967982558955,0,55.9181573406239,1,texas,midland
2658,18985.8519212384,0,61623.6912167637,64.0650656036659,58.3465862145638,0,5.78018137118571,1,texas,milam
2659,11629.1148056187,100,35911.1123435012,44.5493343958575,39.2558063004713,0,41.8749998819716,0,texas,mills
2660,31843.7760186616,0,47603.1438718658,32.7058831521844,30.5562108358399,0,26.5731227619149,1,texas,mitchell
2661,6565.49707155514,100,31730.5887589375,64.4823491497285,62.1545381142762,0,33.591127782619,0,texas,montague
2662,21876.4319777972,10,27178.2613102526,29.2385073666074,27.0729202699516,1,31.2886373428755,1,texas,montgomery
2663,33269.5560799408,0,67554.2556010996,27.9054519358543,25,0,51.0238226330472,1,texas,moore
2664,30154.1060446471,100,67980.9075216587,37.0429624044187,32.9274419664575,0,33.7615641649519,0,texas,morris
2665,39053.2876088364,100,55231.2926057243,46.7324258229796,50.3086834277169,0,22.0541082396433,0,texas,motley
2666,16301.4552331908,10,67911.2159183301,19.2651030300408,25,1,52.469631251002,1,texas,nacogdoches
2667,32273.5690602073,0,78882.5932506689,65.7846995144138,61.0203285003585,0,31.4775950197491,1,texas,navarro
2668,7350.98062203422,10,50481.7991946589,39.8370714845036,34.3797241014728,1,38.0968403328453,0,texas,newton
2669,29600.5069756834,110,39971.1008358287,42.9321301403658,33.523764577442,1,22.1967250500452,1,texas,nolan
2670,37980.0123999244,100,33129.4861393519,33.0322107812736,33.4900496465779,0,34.4706224729546,0,texas,nueces
2671,18199.0902783625,100,39402.6694511633,51.6885741631156,54.9926997599893,0,33.8796270964153,1,texas,ochiltree
2672,34072.0629738335,100,37505.9542640168,21.2672152838883,25,0,39.3674772978997,0,texas,oldham
2673,24221.162419412,100,39970.6152363614,44.6915102560974,41.4163327917167,0,21.7773841470021,0,texas,orange
2674,6873.18004811466,10,40042.9031849005,47.2859563031459,48.278216455382,1,47.4013891269865,0,texas,palo pinto
2675,42465.6038284996,0,70835.3432331803,49.1779315500435,49.6160818745741,0,15.4418904748949,1,texas,panola
2676,49154.6059427297,100,70701.7170747477,38.7908526228213,29.6288549016748,0,32.2237095586339,1,texas,parker
2677,16134.8849524141,110,29088.4906539608,43.3932766431406,38.4138716019602,1,38.0716884892794,0,texas,parmer
2678,24936.3428452093,0,73519.0041254794,30.4010583329021,31.6836548974071,0,46.0331336582274,1,texas,pecos
2679,13004.5133489515,100,46117.6858814952,44.4861353123157,49.3436912101423,0,21.5848987201322,1,texas,polk
2680,10690.2814105975,110,47076.612727435,37.1952314439456,38.7548220263025,1,79.2141006589575,0,texas,potter
2681,13496.7174909058,100,47283.6302111278,55.6018263334924,40.4846027592223,0,37.3102764719887,0,texas,presidio
2682,35880.1626460005,100,70199.8164167838,44.3214784413473,47.5986382437919,0,43.4480129187917,0,texas,rains
2683,33618.9890053279,0,58361.6091175927,48.0673889083909,42.2610997338433,0,23.5237314546255,0,texas,randall
2684,19827.4462141894,0,35247.4474805547,28.6494119364396,25,0,25.0736844951297,1,texas,reagan
2685,25633.0619002047,0,35022.8096788197,52.422775154665,50.4811711031305,0,26.6734291819162,1,texas,real
2686,36028.0679169716,0,58819.8286428665,43.0617956630333,37.8682988801937,0,49.421378050456,0,texas,red river
2687,48944.0436297911,0,34076.6773036435,28.2058474219987,27.5944648072725,0,24.8397740550835,1,texas,reeves
2688,32247.0999577547,100,68346.777235344,42.8353102264828,41.9370047879835,0,6.4643633008943,0,texas,refugio
2689,27163.834165551,100,68522.9054938224,37.8030768242911,31.340277368117,0,25.2596007703585,0,texas,roberts
2690,15739.6607571789,10,24749.6563599518,53.2327673075943,47.3268007902107,1,30.1007748907368,0,texas,robertson
2691,49469.3600905987,0,46936.1042918052,46.6630202934118,41.3132758900343,0,46.8403055288854,0,texas,rockwall
2692,20106.267686719,0,31433.951803272,60.5120808588975,57.309191423386,0,40.406130178159,0,texas,runnels
2693,10628.1654974987,100,79347.2189375562,44.5132690571849,39.6763165113475,0,29.1640966562718,0,texas,rusk
2694,16476.2405295401,100,48992.0579774405,59.2507297715912,55.6653490101409,0,32.8754308481147,0,texas,sabine
2695,41255.3349406647,100,68335.8688186145,37.84077884213,33.8380375819678,0,4.78763800058157,0,texas,san augustine
2696,49341.6797904919,100,31991.5260479581,53.8951017570992,52.6806366610424,0,24.579377478102,0,texas,san jacinto
2697,26114.6532213808,0,72219.1026749217,55.3837198348042,52.8982753512354,0,35.956965484605,0,texas,san patricio
2698,22701.6975710088,0,34880.6663644476,55.0938868942393,49.5946217664173,0,25.1286809971478,0,texas,san saba
2699,9675.80394277605,100,70155.7009811529,47.9621086647366,46.5148664284458,0,36.9945850170735,0,texas,schleicher
2700,17108.717982641,100,51833.7853643824,20.8966774194862,25,0,26.7710910286969,0,texas,scurry
2701,27252.0421701239,100,54995.6807831002,39.2393927549934,40.3065866801917,0,30.5291969220041,0,texas,shackelford
2702,31512.6669011992,0,51305.1516261683,40.2579779354241,46.6506919730875,0,13.5192137591192,0,texas,shelby
2703,35054.3879657138,0,48020.192736505,50.1129094833757,47.6257590642592,0,20.9608996062683,0,texas,sherman
2704,25323.6673182027,100,77453.6311082851,55.4511994539042,53.0217579608528,0,37.643690077524,0,texas,smith
2705,5948.7372593742,110,65099.2536069078,29.8508095593253,26.1656558177236,1,48.7849346875037,1,texas,somervell
2706,13392.4566678718,100,37052.6540405372,31.9115824184822,30.2057890047731,0,35.7765642931113,1,texas,starr
2707,7931.55506662142,0,73158.9516010672,57.0477447350278,51.3897423700782,0,26.7044076265956,0,texas,stephens
2708,12938.6417754437,10,33372.7654730946,29.7321558580876,25.615562269917,1,47.5505839918863,0,texas,sterling
2709,36375.1202721556,110,68701.1191016271,37.2571454546643,31.1629829340276,1,54.2146672154666,0,texas,stonewall
2710,20737.8145895922,0,77322.0855783489,26.3627440693888,25,0,28.0579270319513,0,texas,sutton
2711,49786.5927836504,100,55400.3599522184,32.6655393720445,25.3919936929975,0,31.2413750115769,0,texas,swisher
2712,15359.3115562141,10,24367.2150851013,31.2588065995775,29.8699784619253,1,33.7603054106507,0,texas,tarrant
2713,33336.1601713046,0,47637.2925260012,62.2174186368979,56.052317852672,0,32.4048578545699,0,texas,taylor
2714,32586.2237820325,100,53777.7437273943,58.3759074869402,52.6404662151413,0,21.9924937435105,0,texas,terrell
2715,18295.2360003493,100,77112.4875378569,46.6141182508826,38.9218518916037,0,28.608491576366,1,texas,terry
2716,19613.4347536975,100,71403.763831314,61.6121942596792,53.5538167514754,0,32.4368965021144,0,texas,throckmorton
2717,31026.4863281217,100,77643.806811247,44.2561791105668,40.9076352759964,0,16.3272204797794,0,texas,titus
2718,5566.35815996536,10,43198.2355989005,25.8648685398889,25,1,34.1244541570034,1,texas,tom green
